Time (s),Channel 1 (V)
-0.635,-0.03914170435969
-0.63475,-0.039481192890294
-0.6345,-0.036425796114861
-0.63425,-0.037444261706672
-0.634,-0.03438886493124
-0.63375,-0.035746819053654
-0.6335,-0.034049376400636
-0.63325,-0.035407330523051
-0.633,-0.033030910808826
-0.63275,-0.033709887870033
-0.6325,-0.02963602550279
-0.63225,-0.031333468155808
-0.632,-0.028278071380375
-0.63175,-0.031333468155808
-0.6315,-0.02963602550279
-0.63125,-0.031672956686411
-0.631,-0.028957048441583
-0.63075,-0.030993979625204
-0.6305,-0.026580628727358
-0.63025,-0.026580628727358
-0.63,-0.021827789298907
-0.62975,-0.022167277829511
-0.6295,-0.020130346645889
-0.62925,-0.022846254890718
-0.629,-0.022506766360115
-0.62875,-0.025562163135547
-0.6285,-0.023864720482529
-0.62825,-0.027259605788565
-0.628,-0.027259605788565
-0.62775,-0.032012445217015
-0.6275,-0.031333468155808
-0.62725,-0.034728353461844
-0.627,-0.03438886493124
-0.62675,-0.036425796114861
-0.6265,-0.035067841992447
-0.62625,-0.03438886493124
-0.626,-0.032351933747618
-0.62575,-0.02963602550279
-0.6255,-0.026241140196754
-0.62525,-0.026580628727358
-0.625,-0.026241140196754
-0.62475,-0.02963602550279
-0.6245,-0.029296536972186
-0.62425,-0.033370399339429
-0.624,-0.034728353461844
-0.62375,-0.03914170435969
-0.6235,-0.038123238767879
-0.62325,-0.040160169951501
-0.623,-0.03914170435969
-0.62275,-0.040499658482104
-0.6225,-0.039820681420897
-0.62225,-0.042536589665726
-0.622,-0.041518124073915
-0.62175,-0.044573520849347
-0.6215,-0.043215566726933
-0.62125,-0.045252497910555
-0.621,-0.04389454378814
-0.62075,-0.045591986441158
-0.6205,-0.045931474971762
-0.62025,-0.049326360277798
-0.62,-0.051363291461419
-0.61975,-0.053400222645041
-0.6195,-0.05238175705323
-0.61925,-0.05238175705323
-0.619,-0.051702779992023
-0.61875,-0.053400222645041
-0.6185,-0.056116130889869
-0.61825,-0.058832039134698
-0.618,-0.060529481787716
-0.61775,-0.060189993257112
-0.6175,-0.059850504726509
-0.61725,-0.057474085012284
-0.617,-0.05713459648168
-0.61675,-0.053400222645041
-0.6165,-0.050344825869608
-0.61625,-0.044234032318744
-0.616,-0.039481192890294
-0.61575,-0.034728353461844
-0.6155,-0.034049376400636
-0.61525,-0.031672956686411
-0.615,-0.032351933747618
-0.61475,-0.029296536972186
-0.6145,-0.028617559910979
-0.61425,-0.024204209013132
-0.614,-0.022846254890718
-0.61375,-0.019451369584682
-0.6135,-0.020130346645889
-0.61325,-0.018093415462268
-0.613,-0.019451369584682
-0.61275,-0.018093415462268
-0.6125,-0.020130346645889
-0.61225,-0.018432903992872
-0.612,-0.019451369584682
-0.61175,-0.017753926931664
-0.6115,-0.018432903992872
-0.61125,-0.015716995748043
-0.611,-0.016735461339854
-0.61075,-0.015038018686836
-0.6105,-0.017414438401061
-0.61025,-0.01639597280925
-0.61,-0.017753926931664
-0.60975,-0.013340576033818
-0.6095,-0.015716995748043
-0.60925,-0.013340576033818
-0.609,-0.017414438401061
-0.60875,-0.014359041625629
-0.6085,-0.017074949870457
-0.60825,-0.013680064564421
-0.608,-0.017074949870457
-0.60775,-0.013340576033818
-0.6075,-0.016056484278646
-0.60725,-0.012322110442007
-0.607,-0.015377507217439
-0.60675,-0.012661598972611
-0.6065,-0.017414438401061
-0.60625,-0.014698530156232
-0.606,-0.018093415462268
-0.60575,-0.01639597280925
-0.6055,-0.0211488122377
-0.60525,-0.018432903992872
-0.605,-0.022846254890718
-0.60475,-0.020809323707097
-0.6045,-0.026241140196754
-0.60425,-0.023525231951925
-0.604,-0.028957048441583
-0.60375,-0.027259605788565
-0.6035,-0.032691422278222
-0.60325,-0.033030910808826
-0.603,-0.040499658482104
-0.60275,-0.040839147012708
-0.6025,-0.049326360277798
-0.60225,-0.050005337339005
-0.602,-0.058492550604094
-0.60175,-0.057474085012284
-0.6015,-0.060868970318319
-0.60125,-0.057813573542887
-0.601,-0.059850504726509
-0.60075,-0.055776642359266
-0.6005,-0.058492550604094
-0.60025,-0.056455619420473
-0.6,-0.065282321216166
-0.59975,-0.062226924440734
-0.5995,-0.065282321216166
-0.59925,-0.057474085012284
-0.599,-0.060529481787716
-0.59875,-0.057813573542887
-0.5985,-0.06188743591013
-0.59825,-0.059511016195905
-0.598,-0.061208458848923
-0.59775,-0.05713459648168
-0.5975,-0.058492550604094
-0.59725,-0.053400222645041
-0.597,-0.055437153828662
-0.59675,-0.050684314400212
-0.5965,-0.051023802930815
-0.59625,-0.045591986441158
-0.596,-0.045252497910555
-0.59575,-0.040499658482104
-0.5955,-0.040839147012708
-0.59525,-0.036765284645465
-0.595,-0.037783750237276
-0.59475,-0.035746819053654
-0.5945,-0.037783750237276
-0.59425,-0.035407330523051
-0.594,-0.035746819053654
-0.59375,-0.032351933747618
-0.5935,-0.032351933747618
-0.59325,-0.02963602550279
-0.593,-0.028278071380375
-0.59275,-0.02590165166615
-0.5925,-0.02488318607434
-0.59225,-0.023525231951925
-0.592,-0.023525231951925
-0.59175,-0.021488300768304
-0.5915,-0.020809323707097
-0.59125,-0.019111881054079
-0.591,-0.018772392523475
-0.59075,-0.017414438401061
-0.5905,-0.01639597280925
-0.59025,-0.015038018686836
-0.59,-0.014698530156232
-0.58975,-0.013680064564421
-0.5895,-0.015377507217439
-0.58925,-0.016056484278646
-0.589,-0.017753926931664
-0.58875,-0.018093415462268
-0.5885,-0.016735461339854
-0.58825,-0.016735461339854
-0.588,-0.01639597280925
-0.58775,-0.017074949870457
-0.5875,-0.017074949870457
-0.58725,-0.018093415462268
-0.587,-0.018093415462268
-0.58675,-0.019790858115286
-0.5865,-0.018432903992872
-0.58625,-0.017753926931664
-0.586,-0.014359041625629
-0.58575,-0.014698530156232
-0.5855,-0.013340576033818
-0.58525,-0.015377507217439
-0.585,-0.015038018686836
-0.58475,-0.018772392523475
-0.5845,-0.020469835176493
-0.58425,-0.025562163135547
-0.584,-0.026580628727358
-0.58375,-0.029975514033393
-0.5835,-0.028278071380375
-0.58325,-0.031672956686411
-0.583,-0.032012445217015
-0.58275,-0.037444261706672
-0.5825,-0.038802215829087
-0.58225,-0.043555055257537
-0.582,-0.04287607819633
-0.58175,-0.046949940563572
-0.5815,-0.044573520849347
-0.58125,-0.04762891762478
-0.581,-0.044913009379951
-0.58075,-0.048307894685987
-0.5805,-0.047289429094176
-0.58025,-0.05238175705323
-0.58,-0.053739711175644
-0.57975,-0.057474085012284
-0.5795,-0.055776642359266
-0.57925,-0.057813573542887
-0.579,-0.055097665298058
-0.57875,-0.05713459648168
-0.5785,-0.053739711175644
-0.57825,-0.055776642359266
-0.578,-0.051363291461419
-0.57775,-0.050344825869608
-0.5775,-0.046270963502365
-0.57725,-0.045591986441158
-0.577,-0.04287607819633
-0.57675,-0.042536589665726
-0.5765,-0.03914170435969
-0.57625,-0.039820681420897
-0.576,-0.036086307584258
-0.57575,-0.035407330523051
-0.5755,-0.030654491094601
-0.57525,-0.032351933747618
-0.575,-0.030315002563997
-0.57475,-0.032012445217015
-0.5745,-0.029296536972186
-0.57425,-0.029975514033393
-0.574,-0.027938582849772
-0.57375,-0.028617559910979
-0.5735,-0.025562163135547
-0.57325,-0.025562163135547
-0.573,-0.022846254890718
-0.57275,-0.024204209013132
-0.5725,-0.022167277829511
-0.57225,-0.022506766360115
-0.572,-0.018432903992872
-0.57175,-0.016735461339854
-0.5715,-0.013001087503214
-0.57125,-0.012661598972611
-0.571,-0.011303644850196
-0.57075,-0.013340576033818
-0.5705,-0.014019553095025
-0.57025,-0.015377507217439
-0.57,-0.014019553095025
-0.56975,-0.012661598972611
-0.5695,-0.0116431333808
-0.56925,-0.011982621911403
-0.569,-0.013340576033818
-0.56875,-0.013680064564421
-0.5685,-0.014359041625629
-0.56825,-0.015038018686836
-0.568,-0.017414438401061
-0.56775,-0.018093415462268
-0.5675,-0.019790858115286
-0.56725,-0.020469835176493
-0.567,-0.022846254890718
-0.56675,-0.023525231951925
-0.5665,-0.024204209013132
-0.56625,-0.0211488122377
-0.566,-0.021488300768304
-0.56575,-0.0211488122377
-0.5655,-0.023864720482529
-0.56525,-0.022506766360115
-0.565,-0.024204209013132
-0.56475,-0.023185743421322
-0.5645,-0.026920117257961
-0.56425,-0.026920117257961
-0.564,-0.030993979625204
-0.56375,-0.031333468155808
-0.5635,-0.035746819053654
-0.56325,-0.036425796114861
-0.563,-0.03914170435969
-0.56275,-0.038802215829087
-0.5625,-0.042197101135122
-0.56225,-0.042536589665726
-0.562,-0.047289429094176
-0.56175,-0.047968406155383
-0.5615,-0.049665848808401
-0.56125,-0.047289429094176
-0.561,-0.047968406155383
-0.56075,-0.045591986441158
-0.5605,-0.04762891762478
-0.56025,-0.04864738321659
-0.56,-0.054758176767455
-0.55975,-0.053739711175644
-0.5595,-0.057474085012284
-0.55925,-0.054758176767455
-0.559,-0.058153062073491
-0.55875,-0.05713459648168
-0.5585,-0.061547947379527
-0.55825,-0.059511016195905
-0.558,-0.062226924440734
-0.55775,-0.058153062073491
-0.5575,-0.060189993257112
-0.55725,-0.054079199706248
-0.557,-0.054418688236851
-0.55675,-0.047968406155383
-0.5565,-0.048986871747194
-0.55625,-0.04287607819633
-0.556,-0.045252497910555
-0.55575,-0.040160169951501
-0.5555,-0.042536589665726
-0.55525,-0.039820681420897
-0.555,-0.040499658482104
-0.55475,-0.035746819053654
-0.5545,-0.037444261706672
-0.55425,-0.031672956686411
-0.554,-0.034728353461844
-0.55375,-0.030315002563997
-0.5535,-0.033370399339429
-0.55325,-0.02963602550279
-0.553,-0.030654491094601
-0.55275,-0.024204209013132
-0.5525,-0.023185743421322
-0.55225,-0.016056484278646
-0.552,-0.014698530156232
-0.55175,-0.008248248074764
-0.5515,-0.009945690727782
-0.55125,-0.006550805421746
-0.551,-0.009606202197178
-0.55075,-0.006550805421746
-0.5505,-0.010285179258386
-0.55025,-0.007569271013557
-0.55,-0.011982621911403
-0.54975,-0.008927225135971
-0.5495,-0.015377507217439
-0.54925,-0.013340576033818
-0.549,-0.018432903992872
-0.54875,-0.014698530156232
-0.5485,-0.015716995748043
-0.54825,-0.010624667788989
-0.548,-0.012322110442007
-0.54775,-0.008927225135971
-0.5475,-0.012322110442007
-0.54725,-0.011303644850196
-0.547,-0.016056484278646
-0.54675,-0.014359041625629
-0.5465,-0.016735461339854
-0.54625,-0.013001087503214
-0.546,-0.013680064564421
-0.54575,-0.011982621911403
-0.5455,-0.01639597280925
-0.54525,-0.01639597280925
-0.545,-0.020130346645889
-0.54475,-0.019790858115286
-0.5445,-0.021827789298907
-0.54425,-0.020469835176493
-0.544,-0.022167277829511
-0.54375,-0.0211488122377
-0.5435,-0.024543697543736
-0.54325,-0.02590165166615
-0.543,-0.029975514033393
-0.54275,-0.032691422278222
-0.5425,-0.036086307584258
-0.54225,-0.038123238767879
-0.542,-0.042197101135122
-0.54175,-0.044234032318744
-0.5415,-0.045931474971762
-0.54125,-0.046270963502365
-0.541,-0.047968406155383
-0.54075,-0.048307894685987
-0.5405,-0.049326360277798
-0.54025,-0.050344825869608
-0.54,-0.054079199706248
-0.53975,-0.054079199706248
-0.5395,-0.054758176767455
-0.53925,-0.054079199706248
-0.539,-0.054758176767455
-0.53875,-0.055776642359266
-0.5385,-0.05713459648168
-0.53825,-0.057813573542887
-0.538,-0.057474085012284
-0.53775,-0.05713459648168
-0.5375,-0.056116130889869
-0.53725,-0.055437153828662
-0.537,-0.054418688236851
-0.53675,-0.054079199706248
-0.5365,-0.050684314400212
-0.53625,-0.047968406155383
-0.536,-0.043555055257537
-0.53575,-0.041178635543312
-0.5355,-0.036765284645465
-0.53525,-0.035746819053654
-0.535,-0.032351933747618
-0.53475,-0.032012445217015
-0.5345,-0.028278071380375
-0.53425,-0.028617559910979
-0.534,-0.02590165166615
-0.53375,-0.027259605788565
-0.5335,-0.024543697543736
-0.53325,-0.025562163135547
-0.533,-0.022167277829511
-0.53275,-0.023185743421322
-0.5325,-0.020130346645889
-0.53225,-0.021488300768304
-0.532,-0.017753926931664
-0.53175,-0.020130346645889
-0.5315,-0.018093415462268
-0.53125,-0.019111881054079
-0.531,-0.016735461339854
-0.53075,-0.019111881054079
-0.5305,-0.016735461339854
-0.53025,-0.018432903992872
-0.53,-0.015038018686836
-0.52975,-0.017414438401061
-0.5295,-0.016056484278646
-0.52925,-0.019111881054079
-0.529,-0.015716995748043
-0.52875,-0.017414438401061
-0.5285,-0.016056484278646
-0.52825,-0.020130346645889
-0.528,-0.0211488122377
-0.52775,-0.026580628727358
-0.5275,-0.027259605788565
-0.52725,-0.030993979625204
-0.527,-0.030315002563997
-0.52675,-0.033030910808826
-0.5265,-0.031672956686411
-0.52625,-0.031333468155808
-0.526,-0.027938582849772
-0.52575,-0.028957048441583
-0.5255,-0.027599094319168
-0.52525,-0.028617559910979
-0.525,-0.027938582849772
-0.52475,-0.030654491094601
-0.5245,-0.030993979625204
-0.52425,-0.033709887870033
-0.524,-0.033370399339429
-0.52375,-0.034728353461844
-0.5235,-0.033709887870033
-0.52325,-0.036425796114861
-0.523,-0.037444261706672
-0.52275,-0.042536589665726
-0.5225,-0.043555055257537
-0.52225,-0.046610452032969
-0.522,-0.04762891762478
-0.52175,-0.051023802930815
-0.5215,-0.050344825869608
-0.52125,-0.052042268522626
-0.521,-0.050684314400212
-0.52075,-0.051702779992023
-0.5205,-0.050684314400212
-0.52025,-0.05238175705323
-0.52,-0.054079199706248
-0.51975,-0.055437153828662
-0.5195,-0.055776642359266
-0.51925,-0.056116130889869
-0.519,-0.05713459648168
-0.51875,-0.058153062073491
-0.5185,-0.058153062073491
-0.51825,-0.056455619420473
-0.518,-0.054758176767455
-0.51775,-0.052721245583833
-0.5175,-0.052042268522626
-0.51725,-0.050005337339005
-0.517,-0.051363291461419
-0.51675,-0.050005337339005
-0.5165,-0.050005337339005
-0.51625,-0.046949940563572
-0.516,-0.045931474971762
-0.51575,-0.041857612604519
-0.5155,-0.040499658482104
-0.51525,-0.036765284645465
-0.515,-0.036425796114861
-0.51475,-0.033370399339429
-0.5145,-0.03438886493124
-0.51425,-0.031333468155808
-0.514,-0.032691422278222
-0.51375,-0.030315002563997
-0.5135,-0.030993979625204
-0.51325,-0.028278071380375
-0.513,-0.027938582849772
-0.51275,-0.023185743421322
-0.5125,-0.020809323707097
-0.51225,-0.015716995748043
-0.512,-0.014698530156232
-0.51175,-0.0116431333808
-0.5115,-0.013680064564421
-0.51125,-0.012661598972611
-0.511,-0.015038018686836
-0.51075,-0.013340576033818
-0.5105,-0.015716995748043
-0.51025,-0.013340576033818
-0.51,-0.015377507217439
-0.50975,-0.011982621911403
-0.5095,-0.015038018686836
-0.50925,-0.013340576033818
-0.509,-0.017074949870457
-0.50875,-0.014698530156232
-0.5085,-0.018432903992872
-0.50825,-0.015716995748043
-0.508,-0.020130346645889
-0.50775,-0.019790858115286
-0.5075,-0.022506766360115
-0.50725,-0.019451369584682
-0.507,-0.023525231951925
-0.50675,-0.020469835176493
-0.5065,-0.023864720482529
-0.50625,-0.019111881054079
-0.506,-0.024204209013132
-0.50575,-0.020469835176493
-0.5055,-0.02488318607434
-0.50525,-0.019111881054079
-0.505,-0.023864720482529
-0.50475,-0.021827789298907
-0.5045,-0.028278071380375
-0.50425,-0.027599094319168
-0.504,-0.03438886493124
-0.50375,-0.03438886493124
-0.5035,-0.041178635543312
-0.50325,-0.041178635543312
-0.503,-0.048307894685987
-0.50275,-0.047968406155383
-0.5025,-0.055437153828662
-0.50225,-0.056116130889869
-0.502,-0.063584878563148
-0.50175,-0.064942832685562
-0.5015,-0.069016695052805
-0.50125,-0.065282321216166
-0.501,-0.066979763869184
-0.50075,-0.061547947379527
-0.5005,-0.063584878563148
-0.50025,-0.060529481787716
-0.5,-0.06664027533858
-0.49975,-0.064603344154959
-0.4995,-0.068337717991598
-0.49925,-0.064263855624355
-0.499,-0.066979763869184
-0.49875,-0.063245390032544
-0.4985,-0.064603344154959
-0.49825,-0.058153062073491
-0.498,-0.058492550604094
-0.49775,-0.053060734114437
-0.4975,-0.054079199706248
-0.49725,-0.049326360277798
-0.497,-0.051023802930815
-0.49675,-0.046949940563572
-0.4965,-0.048307894685987
-0.49625,-0.044234032318744
-0.496,-0.043555055257537
-0.49575,-0.039481192890294
-0.4955,-0.039820681420897
-0.49525,-0.035746819053654
-0.495,-0.036086307584258
-0.49475,-0.032691422278222
-0.4945,-0.033709887870033
-0.49425,-0.031333468155808
-0.494,-0.033370399339429
-0.49375,-0.032012445217015
-0.4935,-0.033030910808826
-0.49325,-0.031333468155808
-0.493,-0.031672956686411
-0.49275,-0.02963602550279
-0.4925,-0.029296536972186
-0.49225,-0.028278071380375
-0.492,-0.028617559910979
-0.49175,-0.027938582849772
-0.4915,-0.028617559910979
-0.49125,-0.028278071380375
-0.491,-0.028957048441583
-0.49075,-0.028617559910979
-0.4905,-0.027938582849772
-0.49025,-0.02590165166615
-0.49,-0.02488318607434
-0.48975,-0.023525231951925
-0.4895,-0.025562163135547
-0.48925,-0.026580628727358
-0.489,-0.028278071380375
-0.48875,-0.02963602550279
-0.4885,-0.029975514033393
-0.48825,-0.02963602550279
-0.488,-0.027599094319168
-0.48775,-0.026241140196754
-0.4875,-0.02488318607434
-0.48725,-0.023864720482529
-0.487,-0.020809323707097
-0.48675,-0.020130346645889
-0.4865,-0.015716995748043
-0.48625,-0.012322110442007
-0.486,-0.00790875954416
-0.48575,-0.010285179258386
-0.4855,-0.010285179258386
-0.48525,-0.013001087503214
-0.485,-0.012322110442007
-0.48475,-0.013680064564421
-0.4845,-0.012322110442007
-0.48425,-0.015038018686836
-0.484,-0.014359041625629
-0.48375,-0.018772392523475
-0.4835,-0.0211488122377
-0.48325,-0.025562163135547
-0.483,-0.027599094319168
-0.48275,-0.03438886493124
-0.4825,-0.037444261706672
-0.48225,-0.044913009379951
-0.482,-0.046610452032969
-0.48175,-0.052721245583833
-0.4815,-0.055776642359266
-0.48125,-0.059850504726509
-0.481,-0.058832039134698
-0.48075,-0.059171527665301
-0.4805,-0.058153062073491
-0.48025,-0.06188743591013
-0.48,-0.061208458848923
-0.47975,-0.063245390032544
-0.4795,-0.061208458848923
-0.47925,-0.063245390032544
-0.479,-0.060868970318319
-0.47875,-0.062226924440734
-0.4785,-0.057813573542887
-0.47825,-0.055776642359266
-0.478,-0.048986871747194
-0.47775,-0.046949940563572
-0.4775,-0.041518124073915
-0.47725,-0.040839147012708
-0.477,-0.038123238767879
-0.47675,-0.037783750237276
-0.4765,-0.034049376400636
-0.47625,-0.033709887870033
-0.476,-0.030993979625204
-0.47575,-0.031672956686411
-0.4755,-0.028957048441583
-0.47525,-0.02963602550279
-0.475,-0.027599094319168
-0.47475,-0.027938582849772
-0.4745,-0.025222674604943
-0.47425,-0.023864720482529
-0.474,-0.0211488122377
-0.47375,-0.020469835176493
-0.4735,-0.016735461339854
-0.47325,-0.01639597280925
-0.473,-0.012661598972611
-0.47275,-0.012661598972611
-0.4725,-0.009266713666575
-0.47225,-0.008927225135971
-0.472,-0.006550805421746
-0.47175,-0.00790875954416
-0.4715,-0.00790875954416
-0.47125,-0.010624667788989
-0.471,-0.0116431333808
-0.47075,-0.014698530156232
-0.4705,-0.014698530156232
-0.47025,-0.014359041625629
-0.47,-0.012661598972611
-0.46975,-0.010964156319593
-0.4695,-0.009945690727782
-0.46925,-0.009606202197178
-0.469,-0.010285179258386
-0.46875,-0.009945690727782
-0.4685,-0.010964156319593
-0.46825,-0.0116431333808
-0.468,-0.014019553095025
-0.46775,-0.015716995748043
-0.4675,-0.018093415462268
-0.46725,-0.018093415462268
-0.467,-0.019790858115286
-0.46675,-0.019790858115286
-0.4665,-0.022846254890718
-0.46625,-0.022846254890718
-0.466,-0.026580628727358
-0.46575,-0.027259605788565
-0.4655,-0.030654491094601
-0.46525,-0.02963602550279
-0.465,-0.031333468155808
-0.46475,-0.02963602550279
-0.4645,-0.030993979625204
-0.46425,-0.027599094319168
-0.464,-0.028278071380375
-0.46375,-0.024204209013132
-0.4635,-0.024204209013132
-0.46325,-0.022167277829511
-0.463,-0.02488318607434
-0.46275,-0.024543697543736
-0.4625,-0.028617559910979
-0.46225,-0.028278071380375
-0.462,-0.032012445217015
-0.46175,-0.031333468155808
-0.4615,-0.033370399339429
-0.46125,-0.031672956686411
-0.461,-0.03438886493124
-0.46075,-0.032351933747618
-0.4605,-0.035746819053654
-0.46025,-0.036086307584258
-0.46,-0.042536589665726
-0.45975,-0.040839147012708
-0.4595,-0.04389454378814
-0.45925,-0.042197101135122
-0.459,-0.043215566726933
-0.45875,-0.039820681420897
-0.4585,-0.042197101135122
-0.45825,-0.038123238767879
-0.458,-0.039820681420897
-0.45775,-0.035746819053654
-0.4575,-0.038462727298483
-0.45725,-0.035407330523051
-0.457,-0.040160169951501
-0.45675,-0.034728353461844
-0.4565,-0.035407330523051
-0.45625,-0.027259605788565
-0.456,-0.027599094319168
-0.45575,-0.020469835176493
-0.4555,-0.020809323707097
-0.45525,-0.015038018686836
-0.455,-0.01639597280925
-0.45475,-0.011982621911403
-0.4545,-0.015716995748043
-0.45425,-0.011982621911403
-0.454,-0.01639597280925
-0.45375,-0.012322110442007
-0.4535,-0.015038018686836
-0.45325,-0.008587736605368
-0.453,-0.007569271013557
-0.45275,-0.000779500401485
-0.4525,-0.0021374545239
-0.45225,0.001936407843344
-0.452,-0.001118988932089
-0.45175,0.00159691931274
-0.4515,-0.002816431585107
-0.45125,-0.000100523340278
-0.451,-0.004513874238125
-0.45075,-0.001118988932089
-0.4505,-0.003834897176917
-0.45025,0.002615384904551
-0.45,0.003294361965758
-0.44975,0.010423621108433
-0.4495,0.008386689924812
-0.44925,0.013139529353262
-0.449,0.01008413257783
-0.44875,0.013818506414469
-0.4485,0.01110259816964
-0.44825,0.014497483475676
-0.448,0.010423621108433
-0.44775,0.012800040822658
-0.4475,0.008047201394208
-0.44725,0.010423621108433
-0.447,0.006010270210586
-0.44675,0.006010270210586
-0.4465,0.00159691931274
-0.44625,0.003294361965758
-0.446,0.000238965190326
-0.44575,0.001936407843344
-0.4455,0.000238965190326
-0.44525,0.002615384904551
-0.445,0.000917942251533
-0.44475,0.001936407843344
-0.4445,-0.0021374545239
-0.44425,-0.0021374545239
-0.444,-0.004853362768728
-0.44375,-0.005871828360539
-0.4435,-0.009945690727782
-0.44325,-0.011982621911403
-0.443,-0.015716995748043
-0.44275,-0.017074949870457
-0.4425,-0.020130346645889
-0.44225,-0.022167277829511
-0.442,-0.02590165166615
-0.44175,-0.026920117257961
-0.4415,-0.027599094319168
-0.44125,-0.027259605788565
-0.441,-0.026920117257961
-0.44075,-0.02590165166615
-0.4405,-0.026920117257961
-0.44025,-0.029296536972186
-0.44,-0.033030910808826
-0.43975,-0.03438886493124
-0.4395,-0.035067841992447
-0.43925,-0.034728353461844
-0.439,-0.034728353461844
-0.43875,-0.035067841992447
-0.4385,-0.033709887870033
-0.43825,-0.031672956686411
-0.438,-0.028957048441583
-0.43775,-0.026580628727358
-0.4375,-0.023525231951925
-0.43725,-0.021827789298907
-0.437,-0.019790858115286
-0.43675,-0.019111881054079
-0.4365,-0.014698530156232
-0.43625,-0.012661598972611
-0.436,-0.008587736605368
-0.43575,-0.00790875954416
-0.4355,-0.004853362768728
-0.43525,-0.005532339829935
-0.435,-0.0021374545239
-0.43475,-0.003495408646314
-0.4345,-0.000100523340278
-0.43425,-0.000779500401485
-0.434,0.002954873435154
-0.43375,0.002954873435154
-0.4335,0.006689247271794
-0.43325,0.006010270210586
-0.433,0.01008413257783
-0.43275,0.008386689924812
-0.4325,0.011781575230847
-0.43225,0.010423621108433
-0.432,0.014157994945073
-0.43175,0.012800040822658
-0.4315,0.015176460536883
-0.43125,0.013139529353262
-0.431,0.015515949067487
-0.43075,0.012460552292055
-0.4305,0.014497483475676
-0.43025,0.012800040822658
-0.43,0.016873903189901
-0.42975,0.01585543759809
-0.4295,0.016873903189901
-0.42925,0.014497483475676
-0.429,0.01585543759809
-0.42875,0.013818506414469
-0.4285,0.016873903189901
-0.42825,0.01585543759809
-0.428,0.017213391720505
-0.42775,0.013818506414469
-0.4275,0.017552880251108
-0.42725,0.016194926128694
-0.427,0.017552880251108
-0.42675,0.014157994945073
-0.4265,0.014157994945073
-0.42625,0.013479017883865
-0.426,0.015515949067487
-0.42575,0.011442086700244
-0.4255,0.011781575230847
-0.42525,0.009065666986019
-0.425,0.010763109639037
-0.42475,0.007028735802397
-0.4245,0.004652316088172
-0.42425,0.000238965190326
-0.424,-0.001797965993296
-0.42375,-0.006550805421746
-0.4235,-0.008587736605368
-0.42325,-0.012322110442007
-0.423,-0.013001087503214
-0.42275,-0.015038018686836
-0.4225,-0.014698530156232
-0.42225,-0.015377507217439
-0.422,-0.015038018686836
-0.42175,-0.017414438401061
-0.4215,-0.016735461339854
-0.42125,-0.018432903992872
-0.421,-0.018432903992872
-0.42075,-0.019790858115286
-0.4205,-0.020469835176493
-0.42025,-0.023864720482529
-0.42,-0.026920117257961
-0.41975,-0.02963602550279
-0.4195,-0.031333468155808
-0.41925,-0.032012445217015
-0.419,-0.033030910808826
-0.41875,-0.032351933747618
-0.4185,-0.032351933747618
-0.41825,-0.030654491094601
-0.418,-0.030654491094601
-0.41775,-0.027599094319168
-0.4175,-0.026580628727358
-0.41725,-0.023185743421322
-0.417,-0.022167277829511
-0.41675,-0.017753926931664
-0.4165,-0.014698530156232
-0.41625,-0.008248248074764
-0.416,-0.005871828360539
-0.41575,0.000238965190326
-0.4155,0.003294361965758
-0.41525,0.008726178455415
-0.415,0.008726178455415
-0.41475,0.009744644047226
-0.4145,0.008047201394208
-0.41425,0.010763109639037
-0.414,0.008726178455415
-0.41375,0.011781575230847
-0.4135,0.009744644047226
-0.41325,0.012121063761451
-0.413,0.011442086700244
-0.41275,0.015515949067487
-0.4125,0.01483697200628
-0.41225,0.017892368781712
-0.412,0.016194926128694
-0.41175,0.018231857312316
-0.4115,0.01483697200628
-0.41125,0.016194926128694
-0.411,0.013139529353262
-0.41075,0.015176460536883
-0.4105,0.013479017883865
-0.41025,0.016873903189901
-0.41,0.016194926128694
-0.40975,0.020947765557144
-0.4095,0.017892368781712
-0.40925,0.021626742618351
-0.409,0.019929299965333
-0.40875,0.023663673801973
-0.4085,0.020608277026541
-0.40825,0.02434265086318
-0.408,0.020268788495937
-0.40775,0.022984696740766
-0.4075,0.018571345842919
-0.40725,0.021966231148955
-0.407,0.016873903189901
-0.40675,0.019250322904126
-0.4065,0.014497483475676
-0.40625,0.018231857312316
-0.406,0.013818506414469
-0.40575,0.015515949067487
-0.4055,0.010423621108433
-0.40525,0.013479017883865
-0.405,0.009405155516622
-0.40475,0.012121063761451
-0.4045,0.007028735802397
-0.40425,0.009405155516622
-0.404,0.002954873435154
-0.40375,0.002954873435154
-0.4035,-0.003495408646314
-0.40325,-0.003495408646314
-0.403,-0.009266713666575
-0.40275,-0.008248248074764
-0.4025,-0.014019553095025
-0.40225,-0.012322110442007
-0.402,-0.018093415462268
-0.40175,-0.016735461339854
-0.4015,-0.020809323707097
-0.40125,-0.019451369584682
-0.401,-0.023864720482529
-0.40075,-0.022846254890718
-0.4005,-0.027938582849772
-0.40025,-0.027259605788565
-0.4,-0.032691422278222
-0.39975,-0.027938582849772
-0.3995,-0.029296536972186
-0.39925,-0.023525231951925
-0.399,-0.026580628727358
-0.39875,-0.023864720482529
-0.3985,-0.027599094319168
-0.39825,-0.02488318607434
-0.398,-0.029296536972186
-0.39775,-0.023525231951925
-0.3975,-0.026241140196754
-0.39725,-0.021827789298907
-0.397,-0.022846254890718
-0.39675,-0.017414438401061
-0.3965,-0.017074949870457
